(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 78 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 12 (968 verts)	-1	True	False	True	2	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 216x107 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 3 (282 verts)	-1	True	False	True	1	[Blocker-Carrera Marble (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 24x13 times]
		Group 5 (324 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 48x37 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 10 (2146 verts)	-1	True	True	True	3	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_000 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 180x72 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group 7 (324 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 48x37 times]
		Group 20 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		Group 3 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		Group 24 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		windowSlider48x48 1 (312 verts)	-1	True	False	True	3	[Oil Rig-_defaultMat (UnityEngine.Material)] [Oil Rig-_Gray Glass_1 (UnityEngine.Material)] [Oil Rig-_Ivory_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 45x44 times]
		Platform_Legs_Small 1 (744 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 84x330 times]
		Group 18 (344 verts)	-1	True	False	True	2	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 71x55 times]
		Group 16 (8927 verts)	-1	True	True	True	2	[Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 94x246 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group 22 (168 verts)	-1	True	False	True	1	[Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 40x26 times]
		Ramp1 (876 verts)	-1	True	True	True	2	[Oil Rig-Color_000 (UnityEngine.Material)] [Oil Rig-[Color_004]1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 720x517 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Stairs1#2 (5184 verts)	-1	True	True	True	3	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 828x582 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Stairs1 (5192 verts)	-1	True	True	True	3	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Metal_Steel_Textured_White (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 828x582 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Railings2 (2380 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 665x340 times]
		windowSlider48x48 (312 verts)	-1	True	False	True	3	[Oil Rig-_defaultMat (UnityEngine.Material)] [Oil Rig-_Gray Glass_1 (UnityEngine.Material)] [Oil Rig-_Ivory_ (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 45x44 times]
		Railings_1 (3245 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 862x83 times]
		Railings2#1 (3134 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 866x442 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Platform_Leg_Large 1 (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		Platform_Legs_Small (744 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 84x330 times]
		Platform_Leg_Large 3 (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		Base_Platform (2300 verts)	-1	True	False	True	2	[Oil Rig-Color_000 (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 862x460 times]
		Road(double)_NormalCorner (3995 verts)	-1	True	False	True	5	[Road Curve-_defaultMat (UnityEngine.Material)] [Road Curve-[Asphalt_Stamped_Brick]2 (UnityEngine.Material)] [Road Curve-Concrete_Aggregate_Smoke (UnityEngine.Material)] [Road Curve-[Asphalt_New]1 (UnityEngine.Material)] [Road Curve-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 807x429 times]
		Platform_Leg_Large (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		Group#49 (3868 verts)	-1	True	False	True	1	[Oil Rig-Color_D01 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 123x160 times]
		Platform_Leg_Large 2 (1524 verts)	-1	True	False	True	2	[Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 191x370 times]
		House (1) (652 verts)	-1	True	False	True	5	[House-Metal Aluminum Anodized (UnityEngine.Material)] [House-_defaultMat (UnityEngine.Material)] [House-Concrete Block 8x8 Gray (UnityEngine.Material)] [House-Cladding Siding White (UnityEngine.Material)] [House-Translucent Glass Gray (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1737x1294 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 3 (282 verts)	-1	True	False	True	1	[Blocker-Carrera Marble (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 24x13 times]
		Rig 1 (6945 verts)	-1	True	True	True	8	[Oil Rig-Color_006 (UnityEngine.Material)] [Oil Rig-[Color_004]1 (UnityEngine.Material)] [Oil Rig-_defaultMat (UnityEngine.Material)] [Oil Rig-Color_D01 (UnityEngine.Material)] [Oil Rig-Color_009 (UnityEngine.Material)] [Oil Rig-[Color_000]1 (UnityEngine.Material)] [Oil Rig-Color_I01 (UnityEngine.Material)] [Oil Rig-Metal_Aluminum_Anodized (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 2314x2125 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Component2 (49732 verts)	-1	True	True	True	6	[Light House-_auto_6 (UnityEngine.Material)] [Light House-_auto_7 (UnityEngine.Material)] [Light House-_auto_8 (UnityEngine.Material)] [Light House-_auto_10 (UnityEngine.Material)] [Light House-_auto_11 (UnityEngine.Material)] [Light House-_auto_13 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 765x1413 times] [WARNING: Submeshes share verts or triangles. 'Multiple Combined Materials' feature may not work.]
		Group 1 (24 verts)	-1	True	False	True	1	[Blocker-Granite Light Gray (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 79x39 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Component (288 verts)	-1	True	False	True	2	[Light House-_auto_15 (UnityEngine.Material)] [Light House-_auto_8 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 363x181 times]
		Component1 (11808 verts)	-1	True	False	True	4	[Light House-_auto_ (UnityEngine.Material)] [Light House-_auto_1 (UnityEngine.Material)] [Light House-_auto_2 (UnityEngine.Material)] [Light House-_auto_3 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 359x449 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 1 (24 verts)	-1	True	False	True	1	[Blocker-Granite Light Gray (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 79x39 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 117 (1874 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		window#5 307 (8 verts)	-1	True	False	True	1	[City-_Gray Glass_1 (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 207x120 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		House (652 verts)	-1	True	False	True	5	[House-Metal Aluminum Anodized (UnityEngine.Material)] [House-_defaultMat (UnityEngine.Material)] [House-Concrete Block 8x8 Gray (UnityEngine.Material)] [House-Cladding Siding White (UnityEngine.Material)] [House-Translucent Glass Gray (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 1737x1294 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 115 (1888 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 50 (1874 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 48 (1888 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 94 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Road(double)_Straight_with_Lines_DoubleSideWalk (260 verts)	-1	True	False	True	5	[Road-Asphalt_New (UnityEngine.Material)] [Road-Color_D01 (UnityEngine.Material)] [Road-_defaultMat (UnityEngine.Material)] [Road-Concrete_Block_8x8_Gray (UnityEngine.Material)] [Road-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 787x426 times]
		Group 98 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 96 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 88 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 92 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 90 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 82 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 68 (1952 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 86 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 84 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 9 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 76 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 7_MeshPart1 (21166 verts)	-1	True	False	True	3	[Bridge-Metal_Rough (UnityEngine.Material)] [Bridge-踏石 (UnityEngine.Material)] [Bridge-Stone_Brushed_Khaki (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 890x855 times]
		Group 7_MeshPart0 (65532 verts)	-1	True	False	True	6	[Bridge-Metal_Rough (UnityEngine.Material)] [Bridge-Stone_Vein_Gray (UnityEngine.Material)] [Bridge-本体手摺石 (UnityEngine.Material)] [Bridge-Stone_Brushed_Khaki (UnityEngine.Material)] [Bridge-踏石 (UnityEngine.Material)] [Bridge-Concrete_Aggregate_Smoke (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 884x862 times]
		Group 70 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 80 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 74 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 72 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 41 (700 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 30x15 times]
		Group 60 (1900 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
		Group 66 (1952 verts)	-1	True	False	True	1	[Bridge-Metal_Rough (UnityEngine.Material)] 	 [WARNING: has uvs outside the range (0,1) tex is tiled 74x61 times]
